,status_group,amount_tsh,count_month,funder,gps_height,installer,basin,public_meeting,permit,construction_year,extraction_type_class,management,payment,quality_group,quantity,source,source_class,missing_construction_year
35366,2,250.0,4,6,1166.0,4,7,2,1,2000.0,3,9,3,3,2,8,0,True
37185,2,200.0,4,2,2134.0,0,3,2,1,1974.0,5,9,0,5,3,1,0,False
39803,0,250.0,3,6,1970.0,4,1,2,2,1999.0,5,9,1,5,3,1,0,False
12249,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,5,5,3,1,0,True
51262,2,250.0,4,6,447.0,1,2,2,1,1985.0,3,9,1,5,3,8,0,False
50520,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,2,5,0,3,2,True
28649,1,250.0,3,6,1358.0,1,1,2,0,1978.0,5,9,1,5,0,1,0,False
37123,0,500.0,4,6,1581.0,4,3,2,2,1975.0,5,6,2,5,4,3,2,False
17993,0,500.0,4,1,1508.0,1,3,2,2,1978.0,5,6,2,5,4,3,2,False
53040,2,500.0,4,6,1789.0,4,3,2,2,2010.0,5,2,2,5,3,1,0,False
36053,1,600.0,3,6,797.0,1,5,2,2,2009.0,5,1,2,5,3,3,2,False
9581,2,10.0,3,6,1172.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
47361,2,1200.0,3,6,1451.0,4,1,2,2,2004.0,3,2,5,5,3,6,0,False
33917,0,250.0,3,6,1500.0,4,5,2,1,2013.0,5,8,1,5,3,1,0,False
540,0,250.0,4,6,72.0,4,0,2,2,2008.0,5,5,1,5,3,1,0,False
35328,1,250.0,3,7,1435.0,5,8,2,0,1998.0,6,2,1,5,0,8,0,False
3079,2,250.0,3,6,1202.0,1,1,2,2,2011.0,5,9,1,5,3,1,0,False
25173,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,0,0,8,0,True
4538,0,250.0,3,6,1761.0,1,2,2,2,1998.0,5,9,1,5,3,1,0,False
54715,2,250.0,4,6,185.0,1,2,2,1,1999.0,5,9,1,5,2,1,0,False
54529,1,200.0,3,6,1024.0,4,5,2,2,2006.0,5,9,2,5,3,3,2,False
10586,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,3,2,True
51001,0,250.0,4,6,1166.0,4,0,2,2,2000.0,3,9,3,5,4,8,0,True
6996,2,5.0,3,6,1055.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
6655,2,250.0,4,6,539.0,4,0,2,2,1982.0,4,9,1,5,3,8,0,False
14613,0,250.0,3,2,1166.0,1,1,2,1,2000.0,0,9,4,5,3,2,2,True
41866,0,250.0,3,8,348.0,6,4,1,1,2000.0,4,9,1,5,3,6,0,True
38591,2,250.0,4,6,1166.0,1,1,0,1,2000.0,3,2,3,5,0,8,0,True
40365,0,250.0,4,6,333.0,9,0,2,2,1974.0,4,9,1,5,0,8,0,False
26435,2,250.0,4,6,1166.0,4,0,2,2,2000.0,5,9,1,5,0,7,2,True
16226,2,50.0,3,6,1496.0,4,8,1,2,2012.0,5,1,4,5,3,0,2,False
37820,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,8,0,True
40361,2,30.0,3,6,511.0,4,4,2,1,1988.0,0,9,4,5,0,6,0,False
27354,0,250.0,4,6,12.0,1,2,2,2,2004.0,4,9,1,5,3,8,0,False
37398,1,500.0,3,2,1227.0,9,2,2,2,1970.0,5,9,0,5,2,3,2,False
45326,1,600.0,3,6,984.0,1,5,2,2,2008.0,5,9,2,5,3,3,2,False
45811,2,500.0,3,6,1287.0,4,8,2,2,2011.0,3,9,2,0,3,6,0,False
4591,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,0,3,8,0,True
11856,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
28941,1,25.0,3,0,1290.0,4,1,2,2,2006.0,0,6,4,5,3,6,0,False
43750,0,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,3,4,2,3,2,True
39738,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,3,8,0,True
50275,0,250.0,4,4,175.0,1,0,2,2,1997.0,4,9,0,0,1,8,0,False
58108,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,9,0,5,3,8,0,True
35624,0,250.0,4,6,1166.0,4,8,2,2,2000.0,3,9,1,0,3,5,0,True
30082,1,700.0,3,2,1321.0,1,5,2,1,2010.0,5,9,5,5,3,3,2,False
29796,1,250.0,3,3,1166.0,4,1,2,1,2000.0,5,2,3,5,2,7,2,True
9735,2,2000.0,3,6,1199.0,4,6,2,2,1988.0,3,9,5,0,3,6,0,False
56830,2,250.0,3,6,1623.0,4,1,2,0,1990.0,3,9,1,5,0,6,0,False
48094,0,2000.0,4,6,1717.0,1,6,2,1,1990.0,3,9,5,5,3,6,0,False
6955,0,250.0,3,6,1832.0,4,1,0,2,1974.0,5,9,1,5,0,1,0,False
25700,0,250.0,4,6,1733.0,1,6,1,1,1986.0,5,9,1,3,0,3,2,False
10686,0,50.0,3,6,86.0,4,0,0,1,2000.0,0,2,4,0,0,6,0,False
38569,1,250.0,4,2,1759.0,1,5,2,2,2001.0,5,5,1,5,3,3,2,False
12094,1,500.0,4,6,1238.0,4,3,2,2,1988.0,5,6,2,5,2,3,2,False
47662,2,250.0,3,6,1264.0,4,5,2,1,2004.0,5,8,3,5,0,1,0,False
46734,0,5000.0,4,6,1822.0,1,6,2,1,1983.0,3,9,5,5,3,6,0,False
13862,1,250.0,3,2,728.0,3,2,2,2,1976.0,5,3,2,5,0,1,0,False
12917,1,250.0,4,10,1237.0,8,2,2,2,1975.0,5,9,1,5,3,1,0,False
33654,1,1000.0,3,8,902.0,1,4,2,2,1986.0,5,9,5,5,3,3,2,False
50448,2,250.0,3,5,1166.0,1,5,2,2,2000.0,3,2,3,1,3,8,0,True
6456,2,250.0,3,8,1347.0,2,5,2,1,2006.0,3,9,3,5,2,8,0,False
56116,2,250.0,3,6,981.0,4,1,2,2,2011.0,5,9,1,5,3,3,2,False
22054,1,50.0,3,6,1012.0,3,1,2,1,2001.0,0,9,4,5,0,6,0,False
30006,1,500.0,3,6,997.0,9,5,2,2,1985.0,5,9,2,5,3,3,2,False
15527,1,250.0,3,6,1166.0,4,8,2,1,2000.0,5,2,3,5,2,7,2,True
2670,2,1500.0,3,1,525.0,4,4,2,1,2000.0,3,9,5,5,3,6,0,False
29346,0,250.0,3,5,1166.0,1,8,1,1,2000.0,4,2,1,5,0,8,0,True
496,1,1500.0,3,2,1600.0,3,2,2,2,1978.0,5,9,5,5,0,1,0,False
25895,2,250.0,4,6,1736.0,4,2,2,2,1985.0,5,9,1,5,3,1,0,False
9081,2,50.0,3,0,1132.0,4,1,2,2,2008.0,2,9,4,5,3,6,0,False
24527,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
14207,2,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,0,8,0,True
51883,1,500.0,4,6,883.0,4,0,2,2,1996.0,3,9,0,5,0,8,0,False
35570,0,500.0,3,6,891.0,9,5,2,2,1985.0,5,9,2,5,0,3,2,False
57947,2,200.0,4,2,2131.0,0,3,2,1,1974.0,5,9,0,5,3,1,0,False
25817,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,0,8,0,True
9319,2,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,2,8,0,True
59372,0,250.0,3,6,1166.0,4,5,2,2,2000.0,4,5,4,0,0,8,0,True
2010,0,500.0,3,6,1163.0,4,6,2,2,1994.0,3,9,0,5,3,8,0,False
3778,2,250.0,3,6,1569.0,1,2,2,2,2000.0,5,9,1,5,3,1,0,False
7621,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,0,0,8,0,True
365,2,300.0,4,4,260.0,1,3,2,2,1995.0,5,9,2,5,0,3,2,False
35439,0,250.0,3,2,1491.0,4,2,2,2,1980.0,5,4,2,5,0,1,0,False
40848,0,250.0,3,6,32.0,4,4,1,1,2011.0,3,9,1,5,0,6,0,False
14189,2,20.0,4,6,1182.0,4,0,2,2,2007.0,5,9,4,5,3,1,0,False
45978,1,250.0,4,6,29.0,4,3,2,1,2009.0,3,9,1,0,0,8,0,False
7170,2,250.0,4,7,1144.0,1,8,2,2,1999.0,3,9,1,5,0,8,0,False
17413,2,250.0,4,6,1166.0,4,5,2,2,2000.0,3,9,1,5,3,8,0,True
58925,2,50.0,3,6,1511.0,4,1,2,0,2000.0,2,9,3,5,0,6,0,False
27583,2,7.0,3,6,1297.0,7,2,2,2,2008.0,5,8,4,5,3,1,0,False
35720,2,250.0,3,6,240.0,4,4,2,1,1988.0,3,9,1,0,2,8,0,False
39309,0,250.0,3,8,1352.0,2,5,2,1,2004.0,3,9,3,5,3,6,0,False
8753,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,2,3,3,2,True
18555,2,200.0,4,4,300.0,1,3,2,2,2006.0,3,9,2,5,3,8,0,False
8046,2,30.0,3,6,1589.0,4,1,2,0,2000.0,0,9,4,5,0,6,0,False
36156,1,250.0,4,6,1785.0,4,2,2,2,2000.0,5,9,1,5,3,1,0,False
8805,2,250.0,3,3,1166.0,4,1,2,1,2000.0,3,2,3,5,3,8,0,True
28745,1,250.0,3,6,1166.0,1,8,0,1,2000.0,3,2,3,5,3,8,0,True
4117,2,750.0,3,2,1284.0,1,5,2,2,2008.0,5,5,2,5,3,3,2,False
18313,0,250.0,4,6,-2.0,4,0,2,1,2010.0,3,1,1,5,3,8,0,False
2037,0,20.0,3,6,942.0,4,2,1,2,2009.0,5,6,4,5,0,1,0,False
57243,0,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
36763,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,2,5,2,3,2,True
8414,0,250.0,3,2,373.0,4,4,2,1,2000.0,4,9,1,0,0,6,0,True
36655,0,250.0,4,6,277.0,4,3,2,2,1996.0,3,9,1,4,3,8,0,False
50866,1,250.0,3,5,1339.0,1,8,2,1,2005.0,3,2,1,5,3,8,0,False
36072,2,500.0,4,6,1776.0,4,3,2,2,2011.0,5,2,2,5,3,1,0,False
42904,2,50.0,3,6,52.0,4,0,0,1,2010.0,0,2,4,0,3,6,0,False
40720,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,0,8,0,True
44679,1,300.0,3,6,783.0,1,5,1,2,2006.0,5,9,2,5,3,1,0,False
7800,1,250.0,4,0,1166.0,4,0,2,2,2005.0,0,9,1,0,0,6,0,False
7075,2,250.0,4,6,1674.0,1,6,2,1,2007.0,3,1,1,5,3,6,0,False
20835,1,250.0,3,2,986.0,9,2,2,2,1974.0,5,9,3,5,0,1,0,False
44040,0,250.0,3,2,1166.0,3,1,2,1,2000.0,0,9,1,5,3,2,2,True
45933,1,250.0,4,8,1166.0,3,6,2,2,2000.0,5,9,2,5,3,3,2,True
15447,2,250.0,3,2,1476.0,3,4,0,2,2007.0,5,9,3,5,3,1,0,False
49060,1,200.0,3,6,1088.0,4,5,2,2,2006.0,5,9,2,5,3,3,2,False
51537,2,250.0,3,6,1543.0,1,2,2,2,1998.0,5,9,1,5,3,1,0,False
28976,0,250.0,3,5,1166.0,1,5,2,2,2000.0,4,2,3,1,2,8,0,True
24417,2,250.0,4,6,1166.0,2,1,2,2,2000.0,5,9,4,5,0,3,2,True
57048,2,500.0,4,6,1830.0,4,3,2,2,2009.0,5,6,2,5,3,1,0,False
11701,0,250.0,4,6,1672.0,1,7,2,1,2006.0,0,9,1,5,0,1,0,False
49348,0,250.0,3,8,356.0,6,4,1,1,1989.0,3,9,1,5,3,6,0,False
27044,1,50.0,3,0,1072.0,4,1,2,2,2004.0,0,6,4,5,3,6,0,False
38434,2,250.0,4,2,175.0,1,2,2,1,2002.0,3,9,1,0,0,8,0,False
43543,1,100.0,4,6,84.0,4,0,1,2,2003.0,0,5,4,5,3,8,0,False
22985,2,250.0,4,6,1166.0,4,3,1,1,2000.0,5,2,0,5,2,3,2,True
13388,0,250.0,3,6,400.0,4,4,2,2,1979.0,4,9,1,0,0,8,0,False
45477,2,10000.0,3,6,1501.0,4,1,2,2,2008.0,3,9,5,5,3,6,0,False
50435,0,250.0,4,2,1781.0,1,3,2,1,1976.0,5,9,1,5,3,1,0,False
1113,2,250.0,4,6,1166.0,5,8,2,2,2000.0,3,9,2,5,0,6,0,True
43089,1,250.0,4,6,567.0,9,0,2,2,1968.0,5,9,1,5,3,3,2,False
53050,2,250.0,3,8,356.0,6,4,2,1,1988.0,3,9,0,5,3,6,0,False
9832,2,250.0,4,6,1769.0,4,3,2,2,2008.0,3,9,3,5,3,6,0,False
49820,0,250.0,4,2,1166.0,1,1,2,2,2000.0,0,9,3,5,0,2,2,True
6790,1,250.0,3,6,1212.0,4,5,2,2,1999.0,5,8,2,5,3,3,2,False
26941,1,50.0,3,2,427.0,4,4,2,1,2009.0,0,9,4,0,3,5,0,False
55513,0,250.0,3,6,1921.0,4,1,2,2,1993.0,4,9,1,5,3,8,0,False
53899,2,1500.0,4,4,253.0,9,3,2,2,1984.0,3,9,2,5,0,8,0,False
42680,2,250.0,3,8,831.0,6,3,2,1,1990.0,5,9,1,5,0,3,2,False
32342,1,250.0,3,6,1558.0,2,2,2,2,2012.0,5,9,1,5,0,3,2,False
46852,2,250.0,4,5,1166.0,4,8,2,2,2000.0,3,2,1,5,3,8,0,True
17279,1,250.0,3,2,1597.0,1,2,2,2,1970.0,4,9,1,5,3,6,0,False
48728,0,250.0,3,8,734.0,1,4,2,2,1988.0,3,9,0,5,4,8,0,False
680,1,250.0,4,6,1166.0,1,8,2,2,2000.0,5,9,1,5,0,7,2,True
51331,2,250.0,3,8,1002.0,4,7,2,2,1999.0,3,9,0,5,2,8,0,False
3168,2,500.0,4,6,1595.0,4,3,2,1,2009.0,6,9,0,5,3,5,0,False
5059,0,250.0,4,6,276.0,4,0,2,1,2010.0,3,9,1,0,0,8,0,False
19291,0,250.0,3,2,1064.0,4,2,2,2,1980.0,5,4,2,5,0,1,0,False
26885,2,250.0,4,6,1166.0,4,1,2,2,2000.0,3,2,1,5,2,8,0,True
36978,2,250.0,4,6,1166.0,5,8,2,2,2000.0,3,9,1,5,3,8,0,True
57468,0,250.0,4,8,1715.0,1,3,2,2,2000.0,3,9,1,5,3,8,0,True
719,2,6.0,3,6,1279.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
43701,0,200.0,4,6,1367.0,4,5,2,2,1998.0,5,9,0,5,3,3,2,False
56452,0,250.0,4,2,1166.0,1,3,2,1,2000.0,2,9,1,5,4,6,0,True
58142,1,250.0,3,3,1166.0,4,5,2,2,2000.0,3,2,3,5,3,8,0,True
57017,0,250.0,3,9,1529.0,1,2,2,2,2007.0,5,9,1,5,3,1,0,False
43807,0,250.0,4,7,1166.0,4,8,2,2,2000.0,3,2,4,5,3,5,0,True
42914,2,250.0,3,6,1372.0,4,2,2,2,2001.0,5,8,2,5,3,1,0,False
16325,0,250.0,4,6,174.0,1,0,2,2,2008.0,5,9,1,5,3,1,0,False
17126,0,250.0,3,6,1311.0,9,5,2,1,1978.0,0,9,3,5,4,3,2,False
46378,0,250.0,3,9,581.0,4,4,1,1,2003.0,3,9,1,5,3,6,0,False
19526,1,250.0,4,6,308.0,1,3,2,2,2003.0,5,9,1,5,3,3,2,False
3720,0,250.0,3,1,1382.0,1,7,2,2,1974.0,4,9,1,5,4,6,0,False
46815,2,20.0,3,2,1506.0,1,5,2,2,2009.0,5,3,4,5,3,6,0,False
36205,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
36967,0,2000.0,4,6,1685.0,4,6,2,1,1983.0,3,9,5,5,3,6,0,False
32384,1,500.0,3,6,1014.0,9,5,2,2,1982.0,5,9,2,5,3,3,2,False
40576,1,250.0,4,6,1166.0,4,8,2,1,2000.0,3,9,1,5,3,8,0,True
7937,1,50.0,3,2,105.0,1,4,2,2,1976.0,0,2,4,5,3,6,0,False
44578,1,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,1,5,0,8,0,True
57735,2,6000.0,4,6,1968.0,4,7,2,2,2007.0,5,9,5,5,3,1,0,False
36994,1,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,1,5,3,1,0,True
20825,1,250.0,3,6,1339.0,1,8,2,1,1997.0,3,2,1,0,0,8,0,False
50103,0,250.0,3,6,1273.0,4,2,2,2,2003.0,5,9,3,5,0,3,2,False
25797,1,250.0,3,6,338.0,4,4,2,1,1990.0,0,9,1,5,3,6,0,False
24494,2,250.0,4,7,1166.0,4,8,0,2,2000.0,3,9,1,3,1,8,0,True
33984,2,250.0,3,2,1240.0,1,5,2,1,2009.0,5,9,3,5,3,1,0,False
40981,2,250.0,3,2,1284.0,1,5,2,1,2010.0,3,9,3,5,0,8,0,False
24534,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,8,0,True
16407,2,250.0,3,6,1541.0,3,1,2,2,2011.0,5,9,1,5,2,7,2,False
3500,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,3,5,3,8,0,True
20218,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
46342,2,300.0,3,9,1476.0,4,7,2,2,2010.0,5,9,2,5,3,1,0,False
53235,2,25.0,3,6,706.0,1,2,2,2,2008.0,0,8,4,5,3,6,0,False
44221,2,1000.0,4,8,1903.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
4609,2,3000.0,4,8,890.0,4,3,2,2,1992.0,5,9,5,5,3,1,0,False
49982,1,250.0,4,7,1162.0,1,8,0,2,1999.0,4,9,1,1,0,1,0,False
52820,1,500.0,3,6,1470.0,4,2,2,1,1988.0,5,6,2,5,3,3,2,False
25901,2,1000.0,4,4,298.0,1,3,2,2,1984.0,3,2,2,5,3,8,0,False
24714,2,250.0,4,2,1166.0,3,5,2,2,2000.0,4,9,1,5,0,7,2,True
46587,0,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
9428,2,250.0,3,6,1564.0,4,1,2,0,1990.0,3,9,1,5,0,8,0,False
17192,1,1000.0,4,6,1932.0,1,6,2,1,2006.0,5,9,5,5,3,3,2,False
25165,2,200.0,4,4,913.0,1,3,2,2,1995.0,5,2,2,5,3,1,0,False
15968,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,4,0,8,0,True
40691,2,250.0,3,6,1262.0,4,8,1,0,2010.0,0,4,1,0,3,6,0,False
50330,0,250.0,4,2,499.0,1,0,2,2,1991.0,4,9,1,5,3,8,0,False
25263,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,9,1,5,0,8,0,True
7793,1,250.0,3,6,1560.0,4,1,2,0,1990.0,3,9,1,5,0,8,0,False
46809,1,250.0,3,2,1824.0,1,1,2,2,2000.0,5,9,1,2,3,1,0,False
55445,1,10.0,4,6,402.0,4,0,2,2,1998.0,5,9,4,5,3,3,2,False
19377,1,250.0,4,6,1166.0,4,3,2,2,2000.0,3,9,1,5,3,6,0,True
33063,0,3000.0,3,6,-26.0,4,0,2,1,2000.0,0,0,2,5,2,6,0,False
26457,2,500.0,4,6,277.0,4,3,2,2,2002.0,3,9,2,5,0,8,0,False
30498,0,250.0,4,2,1166.0,4,1,2,2,2000.0,2,9,1,5,0,6,0,True
934,1,200.0,4,6,2171.0,4,7,2,1,2008.0,5,9,2,5,3,1,0,False
33589,2,500.0,4,8,1589.0,4,7,2,1,1995.0,5,9,5,5,3,1,0,False
23861,1,500.0,3,6,869.0,9,5,2,2,1985.0,5,9,2,5,0,3,2,False
25051,2,250.0,3,6,1629.0,4,1,2,0,2004.0,5,1,1,5,2,7,2,False
39993,0,10.0,4,6,436.0,4,0,2,2,1998.0,0,2,4,5,3,6,0,False
58975,1,250.0,4,6,1166.0,1,6,2,2,2000.0,5,9,1,5,3,1,0,True
10653,0,250.0,3,2,57.0,1,4,2,2,1985.0,4,9,1,5,3,8,0,False
31446,2,250.0,4,6,1166.0,1,5,2,2,2000.0,5,9,1,5,3,1,0,True
40860,2,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,2,8,0,True
36767,2,250.0,3,6,1166.0,4,5,2,2,2000.0,3,9,1,5,2,8,0,True
30212,0,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
20887,0,250.0,3,2,1443.0,1,2,1,2,1972.0,5,7,1,5,0,3,2,False
11699,2,250.0,3,7,1694.0,5,8,2,2,1995.0,3,9,3,5,3,8,0,False
39731,0,250.0,3,6,467.0,4,4,1,2,1982.0,4,9,3,5,4,8,0,False
17484,2,2000.0,4,6,1510.0,4,6,2,1,1985.0,3,9,5,5,3,6,0,False
49049,0,250.0,4,6,1580.0,4,3,2,2,1994.0,5,9,1,5,4,3,2,False
7020,1,250.0,3,5,1579.0,3,5,2,2,2009.0,5,8,2,5,3,3,2,False
33743,2,250.0,4,6,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
32669,0,5.0,3,6,1201.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
17103,0,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,0,5,2,8,0,True
35012,1,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,3,1,0,True
18272,1,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,1,5,3,1,0,True
38939,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,0,8,0,True
24019,0,250.0,4,6,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
51666,1,250.0,4,6,1166.0,4,1,2,1,2000.0,5,9,1,5,3,1,0,True
15441,0,250.0,4,6,341.0,4,2,2,2,2003.0,0,9,1,5,0,3,2,False
14594,0,250.0,3,1,853.0,4,1,2,1,1995.0,3,9,1,5,3,8,0,False
34897,1,250.0,3,6,1492.0,4,7,0,2,2000.0,5,2,3,5,0,1,0,False
13770,1,250.0,4,7,1166.0,1,5,2,2,2000.0,3,9,0,5,3,8,0,True
33528,1,250.0,4,2,1166.0,4,3,2,2,2000.0,2,9,4,5,0,6,0,True
19642,1,250.0,4,6,1166.0,4,0,2,2,2000.0,2,9,4,5,0,6,0,True
25100,2,500.0,3,6,1024.0,4,7,2,2,2009.0,5,9,5,5,0,3,2,False
49368,1,250.0,4,8,1166.0,1,8,2,1,2000.0,5,9,1,5,3,1,0,True
55638,1,200.0,4,6,280.0,4,3,2,2,2008.0,5,9,2,5,0,3,2,False
54730,2,10.0,3,6,1364.0,4,1,2,2,1994.0,5,9,4,5,2,3,2,False
47951,1,250.0,3,3,1166.0,4,5,1,2,2000.0,3,2,3,5,3,8,0,True
55241,0,250.0,4,7,1166.0,1,8,2,2,2000.0,4,9,1,5,3,8,0,True
33776,1,250.0,3,8,1371.0,6,5,2,1,2006.0,5,8,2,5,3,3,2,False
27512,2,30.0,4,6,335.0,4,2,2,2,2000.0,0,9,4,5,3,3,2,True
18118,0,250.0,3,6,911.0,1,4,2,2,1996.0,3,9,0,5,4,8,0,False
50405,0,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,2,5,4,1,0,True
39247,0,250.0,4,8,1166.0,6,6,2,2,2000.0,5,2,2,5,4,3,2,True
8781,1,300.0,3,6,778.0,1,5,1,2,2006.0,5,9,2,5,3,1,0,False
16711,0,250.0,3,6,1065.0,4,2,2,2,2002.0,5,9,3,5,0,3,2,False
57733,2,25.0,3,6,1088.0,4,1,2,2,2006.0,0,9,4,5,3,6,0,False
34197,1,20.0,3,9,1055.0,4,2,2,2,2007.0,5,8,4,5,0,1,0,False
35514,0,250.0,4,7,1166.0,1,8,2,2,2000.0,4,9,1,5,3,8,0,True
32303,1,250.0,3,6,1089.0,2,5,2,2,1982.0,4,3,1,5,3,6,0,False
27535,1,250.0,3,6,2142.0,4,1,2,2,1998.0,5,6,1,5,3,3,2,False
45043,0,250.0,4,2,1166.0,1,0,2,1,2000.0,5,9,1,5,4,1,0,True
34550,1,600.0,3,6,832.0,1,5,2,2,2009.0,5,9,2,5,3,3,2,False
36807,0,250.0,3,6,1332.0,4,2,1,0,2000.0,5,8,1,5,4,1,0,False
36481,0,250.0,4,10,1166.0,8,7,1,1,2000.0,4,9,0,5,0,8,0,True
47731,1,200.0,4,0,438.0,4,0,2,2,2004.0,5,9,2,5,3,3,2,False
32535,2,250.0,4,6,1166.0,1,5,2,2,2000.0,5,9,1,5,3,7,2,True
6846,0,250.0,3,6,1166.0,4,5,2,2,2000.0,4,9,5,5,4,8,0,True
2684,2,250.0,3,6,997.0,1,4,2,2,2003.0,5,9,0,5,3,3,2,False
29165,1,250.0,4,3,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
46762,0,250.0,3,6,1281.0,4,8,0,2,1972.0,5,9,3,3,1,0,2,False
16587,2,250.0,4,6,1166.0,4,8,2,2,2000.0,0,9,1,5,0,0,2,True
13756,0,500.0,3,6,1454.0,4,1,2,2,2003.0,3,2,2,5,3,8,0,False
4694,2,250.0,4,6,1166.0,4,8,2,2,2000.0,5,9,4,5,3,1,0,True
59316,2,200.0,4,4,391.0,1,0,2,2,1997.0,3,9,2,5,0,8,0,False
57176,1,250.0,4,2,1166.0,4,0,2,2,2000.0,0,9,2,5,0,1,0,True
15320,0,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
50055,2,250.0,3,2,1619.0,3,2,2,2,1970.0,5,6,2,5,0,1,0,False
40503,0,250.0,3,6,790.0,4,4,2,1,1978.0,5,9,1,5,3,1,0,False
43143,0,1000.0,3,6,960.0,1,4,2,2,2008.0,3,9,2,5,4,8,0,False
44189,2,2500.0,4,2,1264.0,1,2,2,2,1972.0,5,9,2,5,3,1,0,False
28415,2,250.0,3,6,92.0,4,4,1,1,2006.0,3,9,1,5,2,6,0,False
35742,0,250.0,4,2,466.0,9,0,2,2,1977.0,5,9,1,5,3,6,0,False
12933,2,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,3,5,3,1,0,True
31826,1,250.0,3,6,1166.0,4,8,2,1,2000.0,3,2,3,0,3,8,0,True
52262,1,250.0,3,2,1085.0,1,2,2,2,1972.0,5,8,3,5,0,1,0,False
29531,0,250.0,3,2,1409.0,4,2,2,2,1980.0,5,4,2,5,0,1,0,False
6805,1,100.0,3,6,1398.0,4,1,2,0,2000.0,0,9,4,5,0,6,0,False
26956,2,250.0,3,6,1437.0,4,5,2,2,1990.0,5,9,2,5,0,3,2,False
39224,2,250.0,4,6,1652.0,1,6,2,2,1993.0,5,9,1,5,3,3,2,False
59200,2,250.0,3,6,-3.0,4,4,2,2,2012.0,2,9,3,5,3,6,0,False
2867,2,250.0,3,6,1166.0,4,5,2,2,2000.0,3,9,1,5,3,8,0,True
1012,1,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,1,5,3,1,0,True
18422,1,250.0,3,6,1248.0,4,1,2,2,2003.0,5,9,1,5,0,1,0,False
52408,1,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,1,5,0,8,0,True
18219,2,250.0,4,7,1166.0,4,8,1,2,2000.0,3,9,5,5,3,8,0,True
43847,0,250.0,4,2,1566.0,1,2,2,2,1992.0,4,9,1,5,3,8,0,False
44437,2,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
40614,2,600.0,3,6,1610.0,4,8,2,2,2009.0,3,9,2,0,3,6,0,False
17162,0,50.0,3,2,385.0,4,4,2,1,2000.0,4,9,4,0,3,6,0,True
45427,2,1000.0,4,6,1166.0,4,0,2,2,2009.0,3,9,2,0,0,8,0,False
36038,2,6.0,3,6,1418.0,1,2,2,2,2008.0,5,8,4,5,3,1,0,False
